Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2019-04-16,47.521949768066406,48.027577378944855,47.35738132962048,47.57203723861774,102785600
2019-04-17,48.447349548339844,48.50697558632508,47.369309762567,47.591116877015516,115627200
2019-04-18,48.62145233154297,48.69061692830525,48.30185766916621,48.44495796431432,96783200
2019-04-22,48.78125,48.87903756789539,48.25892536678017,48.375793702017404,77758000
2019-04-23,49.484832763671875,49.54922989372461,48.63098759521515,48.75739448502875,93292000
2019-04-24,49.40851974487305,49.72334332507646,49.38228414324906,49.45621984620272,70162400
2019-04-25,48.960113525390625,49.551602579778915,48.92195200206669,49.3297955491145,74172800
2019-04-26,48.72639465332031,48.89334681703382,48.206453755716254,48.86949494823866,74596400
2019-04-29,48.80033493041992,49.12470072433398,48.621456815525065,48.75024745696415,88818800
2019-04-30,47.86061477661133,48.51172991614274,47.48854898259337,48.430639399863665,186139600
2019-05-01,50.20989227294922,51.352325495464314,49.90221989618125,50.05724976982913,259309200
2019-05-02,49.883140563964844,50.71790507301995,49.63986895589644,50.04770900660693,127985200
2019-05-03,50.50324630737305,50.52471080427624,50.140719033888494,50.29813262307989,83569600
2019-05-06,49.72333526611328,49.809196890304364,48.53558583087321,48.724002474337155,129772400
2019-05-07,48.38294982910156,49.47052812168986,47.898786717614094,49.103233348565844,155054800
2019-05-08,48.39248275756836,48.97443337179271,48.11820448511399,48.15397864611798,105358000
2019-05-09,47.872554779052734,48.10151673222708,46.90422848199932,47.796231701804864,139634400
2019-05-10,47.209354400634766,47.609193424330066,46.15350333476438,47.26681714942141,164834800
2019-05-13,44.465572357177734,45.36580015551606,43.778430559260165,44.942024719152,229722400
2019-05-14,45.169464111328125,45.4184619831724,44.39134073852921,44.63076331477503,146118800
2019-05-15,45.71056365966797,45.909284861741796,44.5373943474672,44.59724999917742,106178800
2019-05-16,45.50944900512695,46.08166888253502,45.21256366098968,45.46874760084426,132125600
2019-05-17,45.25087356567383,45.7057750661255,44.714565600818894,44.755267006370964,131516400
2019-05-20,43.83587646484375,44.13755123427518,43.16309964301399,43.93883006731114,154449200
2019-05-21,44.67625427246094,45.011444418513406,44.221349184762765,44.345849947567366,113459200
2019-05-22,43.76165771484375,44.46316775527912,43.70659154583368,44.21177332231356,118994400
2019-05-23,43.0146598815918,43.22534925933381,42.57172666496303,43.0481788953211,146118800
2019-05-24,42.84947204589844,43.608441409474985,42.76567265691597,43.14396088304587,94858800
2019-05-28,42.67229461669922,43.237332173533716,42.59568127428577,42.837496817068114,111792800
2019-05-29,42.468780517578125,42.94044331585505,42.138376171721504,42.23893322191725,113924800
2019-05-30,42.689048767089844,42.91171002345526,42.29878877414538,42.60524939880032,84873600
2019-05-31,41.91571807861328,42.61483166128946,41.89656383142089,42.19344552965514,108174400
2019-06-03,41.491943359375,42.5980747635717,40.76649306788243,42.042616150312135,161584400
2019-06-04,43.00987243652344,43.05536331158064,41.78402998710208,42.00429832390132,123872000
2019-06-05,43.704200744628906,44.290789049992995,43.36901055867717,44.12079739285381,119093600
2019-06-06,44.34585952758789,44.40571518469204,43.6108303047652,43.83349524890833,90105200
2019-06-07,45.526206970214844,45.94998600483363,44.477538442467015,44.65470883240894,122737600
2019-06-10,46.10800552368164,46.77599298149099,45.87815821635535,45.92364909565006,104883600
2019-06-11,46.64192199707031,46.92683551148941,46.352222660423585,46.65389385923823,107731600
2019-06-12,46.49346923828125,46.91964111865078,46.30193045250542,46.436006506558954,73012800
2019-06-13,46.48389434814453,47.11596983908178,46.35221484639415,46.615577503193705,86698400
2019-06-14,46.14632034301758,46.34982739236637,45.56212852455843,45.86140682062975,75046000
2019-06-17,46.42165756225586,46.677841551890964,46.00985031110577,46.18462782305793,58676400
2019-06-18,47.51342010498047,47.95395686657399,46.73769312332653,46.93880725536278,106204000
2019-06-19,47.374549865722656,47.85579164174734,47.240473790931375,47.8079041979227,84496800
2019-06-20,47.7552375793457,48.03057213210239,47.41286133169161,47.97310938789001,86056000
2019-06-21,47.5924186706543,48.08802514932684,47.44158128091943,47.59720814502802,191202400
2019-06-24,47.54454040527344,47.92282855213777,47.446376262360126,47.53496145541416,72881600
2019-06-25,46.823875427246094,47.70734167307266,46.75683374423649,47.50862049453703,84281200
2019-06-26,47.83665084838867,48.12156441409835,47.25006602955702,47.35062311393101,104270000
2019-06-27,47.82227325439453,48.26041706742118,47.78157184924549,47.953952766753574,83598800
2019-06-28,47.38652420043945,47.76481237594813,47.178227691464755,47.56848407525534,124442400
2019-07-01,48.25562286376953,48.95952585004053,48.04014034472605,48.64348628342958,109012000
2019-07-02,48.538143157958984,48.633914390891135,48.210135361751455,48.22210722253035,67740800
2019-07-03,48.94038391113281,48.94756629824377,48.5285766680393,48.669835152287746,45448000
2019-07-05,48.89728546142578,49.10079616973039,48.57885290715956,48.686596019379415,69062000
2019-07-08,47.88931655883789,48.21971731146836,47.503845969686104,48.07845883336478,101354400
2019-07-09,48.1814079284668,48.2460494035654,47.599609079485354,47.69298375237137,82312000
2019-07-10,48.65785217285156,48.77756346841761,48.25801688405682,48.32745148133247,71588400
2019-07-11,48.30350112915039,48.93557653682741,48.29392583427121,48.676999735509774,80767200
2019-07-12,48.67461395263672,48.84220903730102,48.41124763866507,48.47110328699509,70380800
2019-07-15,49.131919860839844,49.289936021261454,48.84221686901794,48.86376402908005,67789600
2019-07-16,48.96192932128906,49.34739991342239,48.72250668402115,48.98347648185129,67467200
2019-07-17,48.686588287353516,49.103181282791674,48.66743404051857,48.854183380535474,56430000
2019-07-18,49.239662170410156,49.29233544470562,48.770392177586864,48.8422197019261,74162400
2019-07-19,48.504634857177734,49.44077831612982,48.44956866938637,49.270786623426325,83717200
2019-07-22,49.61314392089844,49.615536831346986,48.74882832018021,48.75840361527281,89111600
2019-07-23,50.001014709472656,50.017776044989866,49.62990895028045,49.91003660607573,73420800
2019-07-24,49.96031951904297,50.075241357956344,49.601185575801686,49.72089689021544,59966400
2019-07-25,49.56526565551758,50.09678409812618,49.4958310584991,50.01298473022078,55638400
2019-07-26,49.73765563964844,50.21410430811092,49.594000608507464,49.675403421281054,70475600
2019-07-29,50.20214080810547,50.43198816555367,49.90525905247214,49.91004852852101,86693600
2019-07-30,49.98664855957031,50.317052906207756,49.634697056404036,49.98185908479763,135742800
2019-07-31,51.00657653808594,53.000966743437786,50.58998365476769,51.81582589589421,277125600
2019-08-01,49.90284729003906,52.201305551333476,49.49822619298105,51.21248911312201,216071600
2019-08-02,48.84699249267578,49.4239980949657,48.27477271128733,49.20851924885061,163448400
2019-08-05,46.289974212646484,47.56130789792777,46.10801431407637,47.4032917256457,209572000
2019-08-06,47.16624450683594,47.42242840063394,46.45755211897738,47.0010423552538,143299200
2019-08-07,47.6546745300293,47.77917530974308,46.4048918709798,46.7855729428345,133457600
2019-08-08,48.70573043823242,48.72967415595045,47.73846488717742,47.93239657947891,108038000
2019-08-09,48.30438995361328,48.72977548121816,47.89582211277538,48.378892379334594,98478800
2019-08-12,48.18181610107422,48.559139553712626,47.862173717775995,47.97513018657987,89927600
2019-08-13,50.22224044799805,50.984093390193046,48.18181792423024,48.311599418361524,188874000
2019-08-14,48.72737503051758,49.6142018262065,48.688920981443054,48.82591215607856,146189600
2019-08-15,48.48463821411133,49.30176654519396,47.98714860628682,48.898010052333305,108909600
2019-08-16,49.628623962402344,49.78724417334973,48.989339112593925,49.09508591989218,110481600
2019-08-19,50.553897857666016,51.125886205011135,50.476989765853084,50.61878493455606,97654400
2019-08-20,50.556304931640625,51.27489985948379,50.546693252789694,50.68127875978292,107537200
2019-08-21,51.104248046875,51.346982292320256,50.854304127508136,51.1883657988658,86141600
2019-08-22,51.060997009277344,51.536853889289645,50.65002720346251,51.23643854407338,89014800
2019-08-23,48.7009391784668,50.96246709693238,48.30679433653748,50.33279395070405,187272000
2019-08-26,49.6262092590332,49.794441106144575,49.28253222326784,49.47479876304336,104174400
2019-08-27,49.066246032714844,50.121304742904,48.91483550162449,49.9554748597441,103493200
2019-08-28,49.39550018310547,49.44116390949585,48.86436782300073,49.051826734470644,63755200
2019-08-29,50.23184585571289,50.30635193898806,49.66706722800578,50.109277719604904,83962000
2019-08-30,50.16695785522461,50.577923970977196,49.79684411690572,50.508229228326634,84573600
2019-09-03,49.43635559082031,49.74398065522446,49.08066479769928,49.611797150867986,80092000
2019-09-04,50.275108337402344,50.344803082405896,49.82568816430708,50.082841787242316,76752400
2019-09-05,51.2580680847168,51.42389794369397,50.83267892479877,50.950443061493466,95654800
2019-09-06,51.25326156616211,51.53204789572798,51.07301235316033,51.44312612414458,77449200
2019-09-09,51.471961975097656,52.0175172563899,50.72693413624486,51.63298415640306,109237600
2019-09-10,52.08000564575195,52.09923266869462,50.88074988553813,51.39746283359591,127111600
2019-09-11,53.73588562011719,53.76472798311342,52.327538521905325,52.409254272019126,177158400
2019-09-12,53.615726470947266,54.41603338856972,53.56045107438245,54.02669627568618,128906800
2019-09-13,52.572689056396484,53.06296532020904,52.15691521661223,52.87310442243304,159053200
2019-09-16,52.84906768798828,52.90434675357643,52.28669102458082,52.32754707272448,84632400
2019-09-17,53.04132843017578,53.07017079472141,52.66160302374134,52.863484906843915,73274800
2019-09-18,53.538818359375,53.558045380154766,52.73851149691622,53.12784858296348,101360000
2019-09-19,53.10383605957031,53.77676368542415,52.96203719031205,53.35618208567524,88242400
2019-09-20,52.32755661010742,53.48836219133616,52.26507152517774,53.204771805293426,221652400
2019-09-23,52.565486907958984,52.83465794097343,52.30832955756246,52.62076231641439,76662000
2019-09-24,52.31552505493164,53.47152631609086,52.197764593494576,53.12063959985759,124763200
2019-09-25,53.12065124511719,53.23360772644387,52.18575868726323,52.524628131243276,87613600
2019-09-26,52.84666061401367,53.09901022097145,52.59190900463546,52.87309730935552,75334000
2019-09-27,52.58951187133789,53.10382280973313,52.21939810228417,53.002880023860584,101408000
2019-09-30,53.82722473144531,53.9738275789729,53.062966121770074,53.089402821067836,103909600
2019-10-01,53.976226806640625,54.84863417143314,53.882497362527516,54.09158894337955,139223200
2019-10-02,52.623165130615234,53.73349924871789,52.37561947318438,53.60852541852388,138449200
2019-10-03,53.07017517089844,53.10382154299348,51.70268392792921,52.49577750833809,114426000
2019-10-04,54.557823181152344,54.673185302428074,53.80798772875578,54.228569169561645,138478800
2019-10-07,54.569854736328125,55.25960730535331,54.2766490193029,54.37999382145774,122306000
2019-10-08,53.9305534362793,54.81017031883332,53.913732086335266,54.27182844576076,111820000
2019-10-09,54.562644958496094,54.745296196966166,54.22858318869605,54.562644958496094,74770400
2019-10-10,55.29805374145508,55.38217150680817,54.62752828997779,54.77893513356194,113013600
2019-10-11,56.76888656616211,57.11255994872208,55.83158852183792,55.98540102647654,166795600
2019-10-14,56.68717575073242,57.230329070079826,56.39877773778656,56.45405313736609,96427600
2019-10-15,56.554996490478516,57.11496750151027,56.449249695667106,56.812150134970125,87360000
2019-10-16,56.32667922973633,56.535770821642835,56.045490882530835,56.086346932926865,73903200
2019-10-17,56.54538345336914,56.754471381621265,56.12239992403728,56.49971972945663,67585200
2019-10-18,56.81696319580078,57.09815156293575,56.30745619677068,56.379556624359665,97433600
2019-10-21,57.802310943603516,57.917673069593235,57.035654109180335,57.08371982808641,87247200
2019-10-22,57.67013931274414,58.20848130833189,57.58842354511688,57.95853733426326,82293600
2019-10-23,58.443992614746094,58.45841562963855,57.9729434759369,58.18443702154534,75828800
2019-10-24,58.540138244628906,58.8333439248231,58.11474907464559,58.763645508761726,69275200
2019-10-25,59.26113510131836,59.297183477090634,58.37190638286585,58.43919912909384,73477200
2019-10-28,59.85476303100586,59.902828759965004,59.29478830404067,59.463020188987706,96572800
2019-10-29,58.47043991088867,60.02298808307294,58.29740403976976,59.835529194446124,142839600
2019-10-30,58.46322250366211,58.953502353059164,57.970544319100384,58.823720882909704,124522000
2019-10-31,59.78505325317383,59.883590362494004,57.02123219032763,59.4197508487146,139162000
2019-11-01,61.481807708740234,61.508240739941634,59.881193789695324,59.972517565501164,151125200
2019-11-04,61.88555908203125,61.96967684280091,61.37605584677562,61.844699369305836,103272000
2019-11-05,61.79664611816406,62.051397772076996,61.6019775398789,61.77741542672168,79897600
2019-11-06,61.82308578491211,61.88316886698713,61.37366550448869,61.710129297236655,75864400
2019-11-07,62.536590576171875,62.758363326737026,62.218397769161385,62.3702628523427,94940400
2019-11-08,62.70774841308594,62.78006162131691,61.914679233049654,62.35821740841793,69986400
2019-11-11,63.204315185546875,63.269397069308496,62.259380964786935,62.26419939293928,81821200
2019-11-12,63.146461486816406,63.346540292385484,62.89577079131736,63.04762853024531,87388800
2019-11-13,63.75152587890625,63.82625200015958,62.93194408180495,62.94640672744228,102734400
2019-11-14,63.31038284301758,63.85034108012296,63.18021171215137,63.577949069175574,89182800
2019-11-15,64.06246185302734,64.06728028085237,63.39956388635737,63.5610658168469,100206400
2019-11-18,64.38549041748047,64.46503495810572,63.69366698470871,64.07211597134203,86703200
2019-11-19,64.19023895263672,64.60243902243361,63.973291934658384,64.57833216346258,76167200
2019-11-20,63.442955017089844,64.13959672655233,62.77041280435066,64.00943296128311,106234400
2019-11-21,63.15851593017578,63.64062358695327,62.95843713304087,63.5634845963379,121395200
2019-11-22,63.10306167602539,63.44053551515698,62.876470521956044,63.29831465996502,65325200
2019-11-25,64.20951080322266,64.22638633771652,63.281452038993585,63.327252857545794,84020400
2019-11-26,63.70811080932617,64.39993403773599,63.27662244789559,64.34690190752454,105207600
2019-11-27,64.5638427734375,64.59759383329151,63.95397701165096,64.01905888316979,65235600
2019-11-29,64.42162322998047,64.60241356645375,64.09619915305304,64.26493974297915,46617600
2019-12-02,63.6767692565918,64.66267836265502,63.50562312760783,64.42644300309937,94487200
2019-12-03,62.541412353515625,62.560693421017824,61.779681450558876,62.266607486055904,114430400
2019-12-04,63.09341812133789,63.471874346050804,62.83790168645125,62.931916197819106,67181600
2019-12-05,64.0190658569336,64.09379930384016,63.332068402488204,63.58758484552913,74424400
2019-12-06,65.25566864013672,65.32557629817515,64.43367434343493,64.47706961595611,106075600
2019-12-09,64.34208679199219,65.27736940401036,63.85756627540826,65.08452929679349,128042400
2019-12-10,64.7181396484375,65.10141438333517,64.08657238840084,64.74706493312719,90420400
2019-12-11,65.27012634277344,65.34967820606464,64.72293693578348,64.79766301561628,78756800
2019-12-12,65.43646240234375,65.70162305327142,64.43850349697,64.5493861850386,137310400
2019-12-13,66.32594299316406,66.36209958719724,65.30869579489323,65.4364539980619,133587600
2019-12-16,67.4613265991211,67.6855122693703,66.7670976938844,66.77191612256408,128186000
2019-12-17,67.59390258789062,67.9217322522176,67.20580211215017,67.39141826173947,114158400
2019-12-18,67.43238830566406,67.95306540143068,67.28293612524905,67.44685094529272,116028400
2019-12-19,67.49988555908203,67.77950886281938,67.24196357196422,67.3745402255633,98369200
2019-12-20,67.36007690429688,68.13385757058333,67.14794837558046,68.03261909048223,275978000
2019-12-23,68.45928192138672,68.51954537378231,67.58425541558223,67.62282490788083,98572000
2019-12-24,68.52436065673828,68.67382019117778,68.19894391383995,68.6256064889227,48478800
2019-12-26,69.88391876220703,69.9007942963268,68.62803033131719,68.65695561473434,93121200
2019-12-27,69.85741424560547,70.86261220178719,69.45244547671278,70.17560714532725,146266000
2019-12-30,70.27200317382812,70.55403936484663,68.75336713216096,69.77543291987965,144114400
2019-12-31,70.78546142578125,70.79269274701018,69.78990785044671,69.88874081149524,100805600
2020-01-02,72.4005126953125,72.46077614730521,71.15667416341765,71.40977771923563,135480400
2020-01-03,71.6966323852539,72.45595040957373,71.47245410922795,71.6291376132339,146322800
2020-01-06,72.26792907714844,72.30649856939735,70.5685026643333,70.81920068576198,118387200
2020-01-07,71.92805480957031,72.53309491165653,71.70869494472285,72.2775784441153,108872000
2020-01-08,73.08509826660156,73.38641550034151,71.63154422529517,71.63154422529517,132079200
2020-01-09,74.63749694824219,74.83033706552648,73.81068409472688,74.06137477592067,170108400
2020-01-10,74.80622863769531,75.37030104945943,74.30483992947904,74.87131787710281,140644800
2020-01-13,76.4044189453125,76.4309386915993,75.00389679896787,75.12201817653433,121532000
2020-01-14,75.37269592285156,76.55145246560595,75.24976349452105,76.34173684913497,161954400
2020-01-15,75.0497055053711,76.0524904138791,74.6182170498927,75.17264532410701,121923600
2020-01-16,75.98980712890625,76.10069718746519,75.23048903454546,75.5920697800867,108829200
2020-01-17,76.83110809326172,76.83351362979406,75.93197444596949,76.23811023432756,137816400
2020-01-21,76.31039428710938,76.90097161406028,76.17299187168369,76.45984644857143,110843200
2020-01-22,76.58280181884766,77.13480977194556,76.48878729766383,76.79492300181599,101832400
2020-01-23,76.95160675048828,77.03115126719418,76.0886300322076,76.63582686293465,104472000
2020-01-24,76.72984313964844,77.93993070377184,76.53940855639385,77.19748815287878,146537600
2020-01-27,74.47357940673828,75.15334557711078,73.49248860994267,74.74114561147599,161940000
2020-01-28,76.58039855957031,76.75154473409874,75.25460237825888,75.35343533999493,162234000
2020-01-29,78.1833724975586,79.02947351523893,77.46985545638285,78.20989223541018,216229200
2020-01-30,78.07008361816406,78.12311574202653,76.83588948795824,77.26737779773116,126743200
2020-01-31,74.60858917236328,77.78326467024122,74.31450314285442,77.36142037786921,199588400
2020-02-03,74.40367889404297,75.56796570063159,72.85129158100523,73.35268032975995,173788400
2020-02-04,76.8600082397461,77.05044280806926,75.60170706629567,76.00667569866678,136616400
2020-02-05,77.48675537109375,78.28464294726993,76.88412080562057,77.98573120045752,118826800
2020-02-06,78.39312744140625,78.39554033416145,77.19991519206019,77.75674904636442,105425600
2020-02-07,77.3275146484375,78.14179252171023,76.83701450488488,77.89291820993397,117684000
2020-02-10,77.69481658935547,77.69481658935547,75.83430131081457,75.914034625019,109348800
2020-02-11,77.22604370117188,78.26262078747321,77.00858188468877,78.19013597325772,94323200
2020-02-12,79.05998229980469,79.06481216229898,77.675463503179,77.675463503179,113730400
2020-02-13,78.49701690673828,78.82321339617904,78.12974813739189,78.33271303943899,94747600
2020-02-14,78.51634979248047,78.76522420824622,78.00893385896474,78.4656030374421,80113600
2020-02-18,77.07865905761719,77.25987847546425,76.01791785904396,76.19913727689102,152531200
2020-02-19,78.19496154785156,78.42450907000605,77.32027709305024,77.32027709305024,93984000
2020-02-20,77.39277648925781,78.44385067885128,76.88777921917897,77.95576899229526,100566000
2020-02-21,75.64099884033203,77.42903672549149,75.02485563249914,76.98685711850104,129554000
2020-02-24,72.04801940917969,73.49777501677713,69.8854717188165,71.82572767869755,222195200
2020-02-25,69.60760498046875,73.09910313567873,69.13643877148064,72.71733735421887,230673600
2020-02-26,70.71183776855469,71.97554423056066,69.22583954625632,69.23308803031283,198054800
2020-02-27,66.08951568603516,69.10500967174747,65.95420576749399,67.92104419759342,320605600
2020-02-28,66.05086517333984,67.27108062705318,61.94564270332902,62.16069333508348,426510000
2020-03-02,72.20024871826172,72.83572613943491,67.10435837488609,68.20617210459764,341397200
2020-03-03,69.90721130371094,73.45427795635602,69.05668336601278,73.37454464911569,319475600
2020-03-04,73.14984130859375,73.30931532822694,70.82781935536424,71.62760069893737,219178400
2020-03-05,70.77705383300781,72.37902717401828,70.41219640582361,71.40527520257908,187572800
2020-03-06,69.83714294433594,70.26965542799252,67.95246362121284,68.13851293457299,226176800
2020-03-09,64.31356811523438,67.19374467213605,63.54761077884886,63.72883020122201,286744800
2020-03-10,68.9455337524414,69.21132371848606,65.0867678159455,66.96420578722295,285290000
2020-03-11,66.55103302001953,67.95004932218703,65.68842661681832,67.02462518678024,255598800
2020-03-12,59.978797912597656,65.23899494473845,59.92322498627828,61.841735279374994,418474000
2020-03-13,67.16476440429688,67.6359379478289,61.119282212065336,64.00430027982446,370732000
2020-03-16,58.52421569824219,62.60044010140755,57.99022079286357,58.4613905994218,322423600
2020-03-17,61.0975341796875,62.24525368604919,57.60362153116066,59.804833950382424,324056000
2020-03-18,59.60186004638672,60.40647473225053,57.29433197423103,57.934642818544056,300233600
2020-03-19,59.14518737792969,61.09269153777121,58.62085961850456,59.77583112302971,271857200
2020-03-20,55.39032745361328,60.848656123776394,55.09070998430256,59.72509337905043,401693200
2020-03-23,54.2136116027832,55.21152792629808,51.37209184292637,55.110045472758834,336752800
2020-03-24,59.65260696411133,59.84832336499044,56.61295251663222,57.11070131069981,287531200
2020-03-25,59.323997497558594,62.399894457247456,59.029213577289134,60.58770003932158,303602000
2020-03-26,62.44580078125,62.503788640032134,59.526959345508246,59.565620375975534,252087200
2020-03-27,59.860416412353516,61.82483295199707,59.69369391072969,61.07096113970106,204216800
2020-03-30,61.56869888305664,61.74025490515105,60.2615017965214,60.5852833250574,167976400
2020-03-31,61.44304275512695,63.42437421285298,60.889721118005006,61.75957575160097,197002000
2020-04-01,58.2100944519043,60.09719207609643,57.78000065964953,59.56078230159109,176218400
2020-04-02,59.18143081665039,59.234588810411715,57.24117510511811,58.072368803656616,165934000
2020-04-03,58.33091354370117,59.3674871060243,57.741345715951596,58.66677342106095,129880000
2020-04-06,63.41954803466797,63.57418477082714,60.256665999907646,60.62393470039306,201820400
2020-04-07,62.68501281738281,65.64976767726971,62.58111543792132,65.43229844270063,202887200
2020-04-08,64.2894058227539,64.6035165473233,63.1199373363336,63.48478743589154,168895200
2020-04-09,64.75333404541016,65.25592013573771,63.95839000283478,64.92489377394622,161834800
2020-04-13,66.02428436279297,66.13301897916537,64.23141674512242,64.8306516969401,131022800
2020-04-14,69.35871124267578,69.64866527052683,67.1840781553046,67.65525160710325,194994800
2020-04-15,68.72565460205078,69.18474234820361,67.80747910974512,68.23515430833677,131154400
2020-04-16,69.271728515625,69.63658597716727,68.22307301485074,69.43845097329417,157125200
2020-04-17,68.33179473876953,69.3345480225858,66.89653644635722,68.7884711835537,215250000
2020-04-20,66.9134750366211,68.06119834153615,66.89414820439593,67.15993823398618,130015200
2020-04-21,64.84513854980469,66.99077762058634,64.1347578473476,66.75640021366904,180991600
2020-04-22,66.712890625,67.14781415308438,65.77055139826061,66.11123731675362,116862400
2020-04-23,66.45437622070312,68.0781026916564,66.41571518879498,66.65734110784256,124814400
2020-04-24,68.37288665771484,68.3825537591584,66.93037962499518,66.9787077583751,126161200
2020-04-27,68.42121124267578,68.75223755503086,67.64317552817161,68.09017755648323,117087600
2020-04-28,67.31214141845703,69.06392923095741,67.22032976851494,68.88270980207805,112004800
2020-04-29,69.52303314208984,69.99178804731254,68.59519043374839,68.79815533490073,137280800
2020-04-30,70.98968505859375,71.16607461666706,69.67282835408629,70.06184250590752,183064000
2020-05-01,69.84680938720703,72.24615310349837,69.06877359729275,69.16542249456992,240616800
2020-05-04,70.83504486083984,70.96310628408554,69.18232470328076,69.8709599457229,133568000
2020-05-05,71.89820861816406,72.7294023781066,71.14916678667844,71.29414381435919,147751200
2020-05-06,72.6400146484375,73.27065487426464,72.21475059268822,72.59893499011841,142333600
2020-05-07,73.39144897460938,73.73697961793019,72.96377378346223,73.26580616038919,115215200
2020-05-08,75.13829040527344,75.19159229593362,73.72337622769179,74.05045567520663,133838400
2020-05-11,76.32061767578125,76.81486350373997,74.4380975285037,74.64646215282984,145946400
2020-05-12,75.44840240478516,77.45448015586908,75.3272624261115,77.00383559042835,162301200
2020-05-13,74.53743743896484,76.54836579208815,73.46171369194431,75.62769739388037,200622400
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200
2020-05-15,74.55198669433594,74.59802049199271,72.73488645146278,72.76880920502032,166348400
2020-05-18,76.30847930908203,76.68159244527139,75.18430435781794,75.87480358845401,135178400
2020-05-19,75.8675537109375,77.17101374486556,75.83605613168199,76.32545901161194,101729600
2020-05-20,77.34304809570312,77.41330397310716,76.68646396339064,76.72522965116472,111504800
2020-05-21,76.76640319824219,77.74521626092047,76.52896618682993,77.20492931373624,102688800
2020-05-22,77.26068878173828,77.34306311157628,76.4030153334949,76.5047688140829,81803200
2020-05-26,76.73733520507812,78.55685269616119,76.68160815192094,78.37756788987811,125522000
2020-05-27,77.07168579101562,77.21705526702166,75.85544287582236,76.59440129810365,112945200
2020-05-28,77.1055908203125,78.36302429903517,76.47081856121721,76.74701384773941,133560800
2020-05-29,77.0304946899414,77.80821132778638,76.67434283627068,77.34788086093664,153532400
2020-06-01,77.97779846191406,78.098938429264,76.85361601588416,76.9844492508852,80791200
2020-06-02,78.33880615234375,78.36303562857958,77.27035057638682,77.71130190496551,87642800
2020-06-03,78.77007293701172,79.03173947926652,78.08684155798949,78.65862620653965,104491200
2020-06-04,78.0916976928711,78.8912188000404,77.71858439241902,78.59321910796065,87560400
2020-06-05,80.31583404541016,80.37640405600247,78.3121807567844,78.3412531788607,137250400
2020-06-08,80.79068756103516,80.82461031040765,79.30309219050388,80.01297082329648,95654400
2020-06-09,83.34188842773438,83.73438081455681,80.43937898287314,80.47087656345983,147712400
2020-06-10,85.48607635498047,85.95367499163955,83.8506863159115,84.28921253488384,166651600
2020-06-11,81.38184356689453,85.05480894028344,81.28009011611704,84.63081897651477,201662400
2020-06-12,82.08448028564453,84.2650007968266,80.9748408787819,83.51878147516098,200146000
2020-06-15,83.09961700439453,83.75135081292053,80.5774812512651,80.73981210877636,138808800
2020-06-16,85.30194091796875,85.57330073439438,83.51876362996565,85.15172849785749,165428800
2020-06-17,85.1832275390625,86.10631378252053,85.06208753447432,86.04574378022643,114406400
2020-06-18,85.2171401977539,85.63386205994001,84.60901508072114,85.13960882948713,96820400
2020-06-19,84.73017883300781,86.38737347701915,83.6229572371665,85.92219992455999,264476000
2020-06-22,86.94702911376953,87.08997343752344,85.07662707395669,85.12266086900618,135445200
2020-06-23,88.80288696289062,90.22022642343374,87.77077181014047,88.18991886652088,212155600
2020-06-24,87.23533630371094,89.3504433677871,86.86222303304002,88.43220009652119,192623200
2020-06-25,88.3934326171875,88.43219830369976,86.63205971274161,87.39039728120305,137522400
2020-06-26,85.6774673461914,88.50972079929527,85.52967271907464,88.28924513838203,205256800
2020-06-29,87.65206146240234,87.74655421504602,85.10812136493809,85.5854132789762,130646000
2020-06-30,88.38375091552734,88.66964696675093,87.22080974313869,87.240188892032,140223200
2020-07-01,88.21656799316406,89.00397799978875,88.16811642903573,88.46127316123845,110737200
2020-07-02,88.21656799316406,89.75747265090347,88.10270349025298,89.12270022857078,114041600
2020-07-06,90.57636260986328,91.04396114826625,89.61208572768216,89.64358330482388,118655600
2020-07-07,90.29532623291016,91.73204473813118,90.183879512503,90.95432807349727,112424400
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000
2020-07-09,92.7956771850586,93.34322502819465,91.74902567498292,93.28992312553895,125642800
2020-07-10,92.9579849243164,93.01613714978424,91.78050772022172,92.39105063414506,90257200
2020-07-13,92.5291519165039,96.86838742692706,92.31594434218474,94.26145236714936,191649200
2020-07-14,94.06036376953125,94.25175963929699,90.97856198164641,91.91133403395911,170989200
2020-07-15,94.70723724365234,96.18272134953932,93.51037361994408,95.93317328027695,153198000
2020-07-16,93.54186248779297,94.39711039249674,92.9434307316656,93.58062816600412,110577600
2020-07-17,93.35289764404297,94.14757567538506,92.88044872986721,93.99252033438566,92186800
2020-07-20,95.32022094726562,95.45832232514117,93.09609226760277,93.44013312925429,90318000
2020-07-21,94.0046157836914,96.18513522197291,93.75506774372884,96.11002903282474,103433200
2020-07-22,94.26870727539062,94.94951336084341,93.61939876725305,93.70661600246667,89001600
2020-07-23,89.97795104980469,94.07974983333283,89.168736705882,94.00221845583387,197004400
2020-07-24,89.75503540039062,90.0990762102355,86.3921882418588,88.17779782726093,185438800
2020-07-27,91.88227081298828,91.97433840198715,90.59334674840196,90.81624022237884,121214000
2020-07-28,90.37283325195312,91.6302665994098,90.3679829216347,91.45339960010064,103625600
